Branch#,Branch Name,Group,Code,Description,Long Description 1,Last Supplier,Outer Qty,Outer Desc,Jul2018 Qty Start,Free Stock,Ytd Qty Sold,Min Qty,Max Qty,Unit
"0","All","34","INTDOORS^^WE447","SUPPLY PREHUNG INTERNAL DOORS/SLIDERS AS","SUPPLY PREHUNG INTERNAL DOORS/SLIDERS AS","CASH","0","","0","-1","0","0","0",""
"0","All","34","LTIMBER","SUPPLY LOOSE TIMBER AS PER QUOTE#","","AKATIM","0","","0","0","0","0","0",""
"0","All","34","MISCH","MISC CEDAR & HARDWOOD","","HERPAC","0","","0","0","0","0","0",""
"0","All","34","MISCHF","CASH HANDLING FEE","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","MISCP","MISCELLANEOUS CONCRETE PRODUCTS","","NZBRIC","0","","0","0","0","0","0",""
"0","All","34","MISFA","MISC FASTENINGS","","ELEPLA","0","","0","0","0","0","0",""
"0","All","34","MISFA^^JS575","SSDE315060AG5KG - Decking Nail 316 S/Ste","SSDE315060AG5KG - Decking Nail 316 S/Ste","ELEPLA","0","","0","0","0","0","0",""
"0","All","34","MISFE","MISC FENCING, DECKING & LANDSCAPING","","LIFFEN","0","","0","0","0","0","0",""
"0","All","34","MISFE^^GQ435","75 50 Radiata PG H3.2","75 50 Radiata PG H3.2","PLACEHORN","0","","0","0","6","0","0",""
"0","All","34","MISFE^^TD481","100 75 Radiata PG H4","100 75 Radiata PG H4","PLACEHORN","0","","0","0","1.5","0","0",""
"0","All","34","MISFLL","CHARGES TO FREIGHT LIFT LIMITED","","ABBBIN","0","","0","0","0","0","0",""
"0","All","34","MISHA","MISC HARDWARE","","HERPAC","0","","0","0","0","0","0",""
"0","All","34","MISHA^^BD655","Liner Galv 250mm x 1200mm","Liner Galv 250mm x 1200mm","CASH","0","","0","0","1","0","0",""
"0","All","34","MISHA^^DG187","Flue S/Steel 150mm x 1200mm","Flue S/Steel 150mm x 1200mm","CASH","0","","0","0","1","0","0",""
"0","All","34","MISHA^^JG168","Centre Flush Cistern Kit LEV75570","Centre Flush Cistern Kit LEV75570","HERPAC","0","","0","-1","1","0","0",""
"0","All","34","MISHA^^KQ902","Woodsman Heatsaver Flue Kit W/1200 Heat","Woodsman Heatsaver Flue Kit W/1200 Heat","CASH","0","","0","0","1","0","0",""
"0","All","34","MISHA^^RV24","XLLHSM8 - L H Shovel","XLLHSM8 - L H Shovel","CELAWF","0","","0","0","1","0","0",""
"0","All","34","MISHA^^TG834","2060101-CORDED/WOVEN STRAPPING DISPENSER","2060101-CORDED/WOVEN STRAPPING DISPENSER","PREMPACK","0","","0","0","1","0","0",""
"0","All","34","MISHA^^TH215","900 x 900mm Polished Edge Mirror (Concea","900 x 900mm Polished Edge Mirror (Concea","CASH","0","","0","0","1","0","0",""
"0","All","34","MISHA^^TY985","900 x 900mm Polished Edge Mirror (Concea","900 x 900mm Polished Edge Mirror (Concea","CASH","0","","0","0","2","0","0",""
"0","All","34","MISHA^^UT68","640158 - 13mm Reversible Gear Spanner","640158 - 13mm Reversible Gear Spanner","ALLTOO","0","","0","0","1","0","0",""
"0","All","34","MISHA^^XH177","Woodsman Wood Fire - Brunner MK II","Woodsman Wood Fire - Brunner MK II","CASH","0","","0","0","1","0","0",""
"0","All","34","MISHA^^ZE866","2060302 - BASIC STRAPPING TENSIONER","2060302 - BASIC STRAPPING TENSIONER","PREMPACK","0","","0","0","1","0","0",""
"0","All","34","MISIN","MISC INSULATION","","EXPLTD","0","","0","0","0","0","0",""
"0","All","34","MISIN^^RQ483","3000 x 1200 x 90 S Grade Polystyrene","3000 x 1200 x 90 S Grade Polystyrene","EPSFOAM","0","","0","0","27","0","0",""
"0","All","34","MISMO","MISC MOULDINGS","","SOUPAC","0","","0","0","0","0","0",""
"0","All","34","MISPP","MISC PANEL PRODUCTS","","LIFFEN","0","","0","0","0","0","0",""
"0","All","34","MISPPD","PROMPT PAYMENT DISCOUNT","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","MISPR","MISC PROFILES RADIATA","","PREMOU","0","","0","0","0","0","0",""
"0","All","34","MISPR^^CA900","85x18 RadColonial Architrave F/J PP 5.4m","85x18 RadColonial Architrave F/J PP 5.4m","SOUPIN","0","","0","0","1","0","0",""
"0","All","34","MISRC","MISC RADIATA CLEARS","","LIFFEN","0","","0","0","0","0","0",""
"0","All","34","MISRF","MISC RADIATA FRAMING","","AKATIM","0","","0","0","0","0","0",""
"0","All","34","MISRF^^RZ792","Supply 4x 70mm Frame 50x50 Diagonal Trel","Supply 4x 70mm Frame 50x50 Diagonal Trel","TOWNTRELLI","0","","0","0","1","0","0",""
"0","All","34","MISRI","MISC RIMU","","ABBBIN","0","","0","0","0","0","0",""
"0","All","34","MISRM","MISC RADIATA MERCH","","NORSIL","0","","0","0","0","0","0",""
"0","All","34","MISRP","MISC ROUND POLES","","RD1LIM","0","","0","0","0","0","0",""
"0","All","34","MISTDM","TWO DEGREES MOBILE ACCOUNT","","VODAFONE","0","","0","0","0","0","0",""
"0","All","34","MISVA","VODAFONE ACCOUNT","","VODAFONE","0","","0","0","0","0","0",""
"0","All","34","PRENAIL","SUPPLY PRENAIL WALL FRAMES AS PER QUOTE#","","AKATIM","0","","0","0","0","0","0",""
"0","All","34","PRENAILFIX","OPTIONAL - STUD/TOP PLATE FIXINGS","OPTIONAL - STUD/TOP PLATE & LINTEL FIXINGS","AKATIM","0","","0","0","0","0","0",""
"0","All","34","PRENAILLVL","OPTIONAL - FRAMES UPGRADE TO LVL","OPTIONAL - FRAMES UPGRADE TO NELSON PINE LVL","AKATIM","0","","0","0","0","0","0",""
"0","All","34","QDEAR","Dear VAR=","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHB","BOXING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHBD","BASEWALLS & DUCKBOARD","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHBPF","BUILDING PAPER & FLASHING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHBR","BRACING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHC","CEILING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHCF","CEILING FRAMING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHD","DOORS","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHDECK","DECK","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHEFT","EXTERIOR FINISHING TRIM","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHEL","EXTERIOR LINING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHF","FRAMING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHFBH","FRAME & BRACE HARDWARE","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHFL","FLOORING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHFS","FOUNDATIONS & SLAB","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHGFWF","GROUND FLOOR WALL FRAMING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHI","INSULATION","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHIF","INTERIOR FINISHINGS","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHIFT","INTERIOR FINISHING TRIM","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHIL","INTERIOR LININGS","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHM","MIDFLOOR","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHMIS","MISCELLANEOUS","","PLACEHORN","0","","0","0","3","0","0",""
"0","All","34","QHN","NAILS","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHNIBS","NIBS","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHO1","OPTION 1","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHO2","OPTION 2","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHP","PROFILES","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHR","ROOF","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHRC","ROOF & CEILING FRAMING","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHRW","RETAINING WALL","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHS","SUNDRIES","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHSD","SUBFLOOR & DECK","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHSF","SUBFLOOR","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHST","SUB TOTAL","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHSW","SITE WORKS","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHW","WALLS","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QHWI","WRAP & INSULATION","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QTC1","Terms and Conditions","Subject to Sticks Building Supplies Limited standard Terms and Conditions.","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QTC2","Terms and Conditions","These quantities are estimated only and it is the owners/builders","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QTC3","Terms and Conditions","submitting tenders or placing orders.","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QTCG1","Pricing includes Standard delivery to","site. Refer to Winstone Wallboards Site Delivery Service details.","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QTCG2","All Direct to Site Gib orders less than","$700 value will be subject to an additional Freight charge.","STIBUI","0","","0","0","0","0","0",""
"0","All","34","QTHANKS","Thanks","~ Thank you for giving us the opportunity to price the below items.","STIBUI","0","","0","0","0","0","0",""
"0","All","34","SUB","SUBTOTAL","","STIBUI","0","","0","0","0","0","0",""
"0","All","34","TEST","TEST PRODUCT","This is a test product","ABBBIN","0","","0","0","0","0","0",""
"0","All","34","TRUSSES","SUPPLY ROOF TRUSSES AS PER QUOTE#","","AKATIM","0","","0","0","0","0","0",""
"0","All","34","WINDOWS","SUPPLY ALUMINIUM JOINERY AS PER QUOTE#","","CASH","0","","0","0","0","0","0",""
"0","All","36","040280GH2","Nail 40 X 2.8 Galv Fibre Cement 2kg","","KIWINAILS","0","","1","0","1","1","1",""
"0","All","36","B20544G","Impulse No Mark Guide Orange","","PASNEW","0","","1","0","0","0","0","EA"
"0","All","36","B20554","Impulse Galv D-Head 75mm (1000)","","PASNEW","0","","1","1","0","0","0",""
"0","All","36","B20557V","Impulse Dekfast 50x2.87 HDG (3000)","R-Drive","PASNEW","0","","1","1","0","0","0","EA"
"0","All","36","B20558V","Impulse 65x2.87mm HDG R-Drive (3000)","","PASNEW","0","","1","1","0","0","0","EA"
"0","All","36","B20564V","Impulse 75x3.06mm HDG R-Drive (3000)","","PASNEW","0","","1","1","0","0","0","EA"
"0","All","36","B20566","Impulse 44x3.15mm HDG D-Head (2000)","","PASNEW","0","","1","1","0","0","0","EA"
"0","All","36","B20578","Impulse 44x3.3mm HDG D-Head (1000)","","PASNEW","0","","1","0","0","0","0","EA"
"0","All","36","B20680","Impulse 65x2.87mm HDG R-Drive (1000)","","PASNEW","0","","0","0","0","0","0","EA"
"0","All","36","B20681","Paslode Imp Joltfast HDG 75 x 3.06","Paslode Impulse Joltfast HDG 75 x 3.06 Small Round Head B20681","PASNEW","0","","1","1","0","0","0",""
"0","All","36","B20732","Impulse Angle Brad 32x1.6mm Galv (2000)","","PASNEW","0","","1","1","0","0","0","EA"
"0","All","36","B20745","Impulse Angle Brad 45x1.6mm Galv (2000)","","PASNEW","0","","2","2","1","0","0","EA"
"0","All","36","B20750","Impulse Angle Brad  50x1.6mm Galv (2000)","","PASNEW","0","","2","2","2","0","0","EA"
"0","All","36","B20765","Impulse Angle Brad  63x1.6mm Galv (2000)","","PASNEW","0","","1","1","0","0","0","EA"
"0","All","36","B20770","Impulse Angle Brad  32x1.6mm SS (2000)","","PASNEW","0","","1","1","0","0","0","EA"
"0","All","36","B20774","Impulse Angle Brad S/Steel 45x1.6mm","(1000)","PASNEW","0","","1","1","0","0","0","EA"
"0","All","36","B20776","Impulse Angle Brad  50x1.6mm SS (2000)","","PASNEW","0","","1","1","0","0","0","EA"
"0","All","36","BC1630","Ecko 16g Straight Brad 30mm (2500)","","BBIFAS","0","","0","0","2","0","0","EA"
"0","All","36","BC1650","Ecko 16g Straight Brad 50mm (2500)","","BBIFAS","0","","0","0","0","0","0","EA"
"0","All","36","BC1657","Ecko 16g Straight Brad 57mm (2500)","","BBIFAS","0","","0","0","2","0","0","EA"
"0","All","36","BJS315075SM2KG","75 x 3.15 Bright Jolt Head Smooth 2kg","","PLACEHORN","0","","0","0","1","1","1",""
"0","All","36","CLGS250030SM2KG","30 x 2.5 Clout Nail HD Galv Smooth 2KG","","PLACEHORN","0","","0","3","1","2","2",""
"0","All","36","CLGS250040SM2KG","40 x 2.5 Clout Nail HD Galv Smooth 2KG","","KIWNAI","0","","0","0","1","2","2",""
"0","All","36","FBB315030BA500G","30 x 3.15mm FB Staple Galv Barbed 500G","","KIWNAI","4","Ctn","0","1","0","0","0","BOX"
"0","All","36","FBB400040BA500G","40 x 4.00mm FB Staple Galv Barbed 500G","","KIWNAI","4","Ctn","0","1","0","0","0","BOX"
"0","All","36","FBS200019SL500G","19 x 2.00 FB Staple Galv Slice 500G","","KIWNAI","4","Ctn","0","1","0","0","0","BOX"
"0","All","36","KIWI01","60 x 3.15 mm Galv JOLT HEAD NAIL 500g","","KIWNAI","12","box","3","1","2","2","3",""
"0","All","36","NABC1255","BRADS 25mm C-1 SERIES (5000) 18g 1.2mm","","MSL","0","","0","0","0","0","0",""
"0","All","36","NABC19","C19 BRADS (2000) B20145","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABC25","C25 BRADS (2000) B20147","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABC30","C30 BRADS (2000) B20149","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABC35","C35 BRADS (2000) B20151","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABC40","C40 BRADS (2000) B20153","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABC45","C45 BRADS (2000) B20155","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABC50","C50 BRADS (2000) B20157","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABC60","C60 BRADS (2000) B20159","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABC65","C65 BRADS (2000) B20161","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABDA15","DA15 - 1 1/4 CTD BRADS (3000) FOR SENCO","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABDA17","DA17 - 38 X 1.8 BRAD (3000) FOR SENCO","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABDA19","DA19 - 45 X 1.8 GALV BRAD (3000)","","SENBRA","0","","0","0","0","0","0",""
"0","All","36","NABDA21","DA21 - 50 X 1.8 GALV BRAD (3000)","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABDA25","DA25 - 63 X 1.8 GALV BRAD (3000)","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABDA25S","DA25 SS 64mm STAINLESS STEEL BRADS (3000","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABF1002","100 x 4.0 Bright Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NABF10025","100 X 4.00 BRIGHT FLAT NAILS - 25KG","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NABF1005","100 X 4.00 BS FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NABF100500","100 X 4.00 BS FH NAILS - 500G","","KIWNAI","0","","5","5","0","2","2",""
"0","All","36","NABF502","50 x 2.50 Bright Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NABF50500","50 X 2.50 BS FH NAILS - 500G","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NABF602","60 x 2.80 Bright Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NABF605","60 X 2.80 BS FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NABF60500","60 X 2.80 BS FH NAILS - 500G","","KIWNAI","0","","0","8","0","2","3",""
"0","All","36","NABF752","75 x 3.15 Bright Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NABF7525","75 X 3.15 BS FH NAILS - 25KG","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NABF755","75 X 3.15 BS FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NABF75500","75 X 3.15 BS FH NAILS - 500G","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NABF902","90 x 3.15 Bright Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NABF9025","90 X 3.55 BS FH NAILS - 25KG","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NABF905","90 X 3.55 BS FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NABF90500","90 X 3.55 BS FH NAILS - 500G","","KIWNAI","0","","5","5","0","2","3",""
"0","All","36","NABJ1002","100 x 4.0 Bright Jolt Head Nails - 2KG","","KIWNAI","0","","0","1","1","1","1",""
"0","All","36","NABJ1005","100 X 4.00 BS JH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NABJ100500","100 X 4.00 BS JH NAILS - 500G","","KIWNAI","0","","3","3","1","2","3",""
"0","All","36","NABJ50500","50 X 2.50 BS JH NAILS - 500G","","KIWNAI","0","","3","2","1","1","1",""
"0","All","36","NABJ602","60 x 2.80 Bright Jolt Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NABJ605","60 X 2.80 BS JH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NABJ60500","60 X 2.80 BS JH NAILS - 500G","","KIWNAI","0","","3","3","0","0","0",""
"0","All","36","NABJ752","75 x 3.15 Bright Jolt Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NABJ7525","75 X 3.15 BS JH NAILS - 25KG","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NABJ755","75 X 3.15 BS JH NAILS - 5KG","","KIWNAI","0","","1","2","1","2","2",""
"0","All","36","NABJ75500","75 X 3.15 BS JH NAILS - 500G","","KIWNAI","0","","6","3","0","2","3",""
"0","All","36","NABJ902","90 x 3.55 Bright Jolt Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NABJ905","90 X 3.55 BS JH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NABJ90500","90 X 3.55 BS JH NAILS - 500G","","KIWNAI","0","","3","3","0","2","3",""
"0","All","36","NABND40S","ND40 BRADS S/STEEL (2000) B20053AA","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABND50","ND50 BRADS GALV (2000) B20047","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NABND62","ND62 BRADS GALV (2000) B20051","","PASNEW","0","","0","0","0","0","0",""
"0","All","36","NACN40J","CLINCH NAILS 40mm (JAR)","","HERPAC","0","","0","0","0","0","0",""
"0","All","36","NAEB903000","ECKO 90 X 3.15 BRIGHT 3000 + 3 CELLS","","BBIFAS","0","","0","0","0","0","0",""
"0","All","36","NAEG653000","ECKO 65 X 2.87 GALV R/SHANK 3000 + CELLS","","BBIFAS","0","","0","0","0","0","0",""
"0","All","36","NAEG903000","ECKO 90 X 3.15 GALV 3000 + 3 CELLS","","BBIFAS","0","","0","0","0","0","0",""
"0","All","36","NAEGHJ503000","ECKO 50mm GALV HAMMAHAND JOLT (3000)","JOG-50V8R","BBIFAS","0","","0","0","0","0","0",""
"0","All","36","NAEGHJ603000","ECKO 60mm GALV HAMMAHAND JOLT (3000)","JOG-60V8R","ECKFAS","0","","0","0","0","0","0",""
"0","All","36","NAEGHJ753000","ECKO 75mm GALV HAMMAHAND JOLT (3000)","","ECKFAS","0","","0","0","0","0","0",""
"0","All","36","NAEGHR273000","ECKO 27mm GALV HAMMAHAND TILE UNDERLAY N","ECKO 27mm GALV HAMMAHAND TILE UNDERLAY NAIL","ECKFAS","0","","0","0","0","0","0",""
"0","All","36","NAEGHR403000","ECKO 40mm GALV HAMMAHAND TILE UNDERLAY N","ECKO 40mm GALV HAMMAHAND TILE UNDERLAY COIL NAIL","BBIFAS","0","","0","0","0","0","0",""
"0","All","36","NAEGJH382000","ECKO 38mm GALV JOIST HANGER NAIL (2000)","JHMG-3338","ECKFAS","0","","0","0","0","0","0",""
"0","All","36","NAESHJ751000","ECKO 75mm ST/STEEL HAMMAHAND JOLT (1000)","ECKO 75mm STAINLESS STEEL HAMMAHAND JOLT (1000)","BBIFAS","0","","0","0","0","0","0",""
"0","All","36","NAESJH381000","ECKO 38mm S/ST JOIST HANGER NAILS (1000)","JHSS-3338","ECKFAS","0","","0","0","0","0","0",""
"0","All","36","NAESSR327200","ECKO 32mm S/ST SHINGLE ROOF NAILS (7200)","ECKO 32mm S/ST SHINGLE ROOF COIL NAILS (7200)","ECKFAS","0","","0","0","0","0","0",""
"0","All","36","NAGA6025","60MM GALV ANNULAR GROOVED NAILS - 25KG","","UNISTE","0","","0","0","0","0","0",""
"0","All","36","NAGA605","60MM GALV ANNULAR GROOVED NAILS - 5KG","","KIWNAI","0","","0","0","0","2","2",""
"0","All","36","NAGA60500","60MM GALV ANNULAR GROOVED NAILS - 500G","","UNISTE","0","","0","0","0","0","0",""
"0","All","36","NAGA7525","75mm GALV ANNULAR GROOVED NAILS - 25kg","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NAGA755","75MM GALV ANNULAR GROOVED NAILS - 5KG","","KIWNAI","0","","0","0","0","2","2",""
"0","All","36","NAGA75500","75MM GALV ANNULAR GROOVED NAILS - 500GM","","UNISTE","0","","0","0","0","0","0",""
"0","All","36","NAGAP605","60MM GALV ANNULAR GROOVED PA NAILS - 5KG","60MM GALV ANNULAR GROOVED PALING NAILS - 5KG","UNISTE","0","","0","0","0","0","0",""
"0","All","36","NAGBL","GIB BRACELINE NAILS (BOX)","","WINWAL","0","","0","0","0","0","0",""
"0","All","36","NAGBS50500","50mm X 4.0mm BARBED STAPLES - 500g","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NAGC305","30 X 2.50 GALV CLOUTS - 5KG","","KIWNAI","0","","0","4","0","2","2",""
"0","All","36","NAGC30500","30 X 2.50 GALV CLOUTS - 500G","","KIWNAI","0","","0","0","0","2","3",""
"0","All","36","NAGC40285","40 X 2.80 GALV CLOUT - 5KG","","PBSDIS","0","","0","0","0","0","0",""
"0","All","36","NAGC405","40 X 2.50 GALV CLOUTS - 5KG","","UNISTE","0","","0","0","0","0","0",""
"0","All","36","NAGC40500","40 X 2.50 GALV CLOUTS - 500G","","UNISTE","0","","0","0","0","0","0",""
"0","All","36","NAGF1002","100 x 4.0 Galv Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NAGF10025","100 X 4.00 GALV FLAT NAILS - 25KG","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NAGF1005","100 X 4.00 GALV FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NAGF100500","100 X 4.00 GALV FH NAILS - 500G","","KIWNAI","0","","3","2","3","2","3",""
"0","All","36","NAGF1252","125 x 5.3 Galv Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NAGF1255","125 X 5.30 GALV FH NAILS - 5KG","","KIWNAI","0","","3","1","1","2","2",""
"0","All","36","NAGF125500","125 X 5.30 GALV FH NAILS - 500G","","KIWNAI","0","","3","3","1","2","3",""
"0","All","36","NAGF1502","150 x 6.0 Galv Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NAGF1505","150 X 6.00 GALV FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NAGF19500","19 X 1.60 GALV FH NAILS - 500G","","UNISTE","0","","0","0","0","0","0",""
"0","All","36","NAGF402","40 x 2.00 Galv Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","0","0",""
"0","All","36","NAGF405","40 X 2.00 GALV FH NAILS - 5KG","","KIWNAI","0","","2","2","0","0","0",""
"0","All","36","NAGF502","50 x 2.50 Galv Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NAGF505","50 X 2.50 GALV FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NAGF50500","50 X 2.50 GALV FH NAILS - 500G","","KIWNAI","0","","3","3","0","2","3",""
"0","All","36","NAGF602","60 x 2.80 Galv Flat Head Nails - 2KG","","KIWNAI","0","","0","2","0","1","1",""
"0","All","36","NAGF605","60 X 2.80 GALV FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NAGF60500","60 X 2.80 GALV FH NAILS - 500G","","KIWNAI","0","","2","2","1","2","3",""
"0","All","36","NAGF752","75 x 3.15 Galv Flat Head Nails - 2KG","","KIWNAI","0","","0","2","0","1","1",""
"0","All","36","NAGF7525","75 X 3.15 GALV FH NAILS - 25KG","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NAGF755","75 X 3.15 GALV FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NAGF75500","75 X 3.15 GALV FH NAILS - 500G","","KIWNAI","0","","3","3","0","2","3",""
"0","All","36","NAGF902","90 x 3.55 Galv Flat Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NAGF9025","90 X 3.55 GALV FLAT NAILS - 25KG","","HURWHO","0","","0","0","0","0","0",""
"0","All","36","NAGF905","90 X 3.55 GALV FH NAILS - 5KG","","KIWNAI","0","","2","2","0","2","2",""
"0","All","36","NAGF90500","90 X 3.55 GALV FH NAILS - 500G","","KIWNAI","0","","4","3","2","2","3",""
"0","All","36","NAGH40285KG","Nail 40 X 2.8 Galv Fibre Cement 5kg","","KIWNAI","0","","4","4","0","2","2",""
"0","All","36","NAGH405","40 X 2.80 GALV HARDIE NAILS - 5KG","","KIWNAI","0","","0","0","0","0","0",""
"0","All","36","NAGH40500","Nail 40 X 2.8 Galv Fibre Cement 500g","","KIWNAI","0","","5","5","0","2","3",""
"0","All","36","NAGH50500","Nail 50 X 2.8 Galv Fibre Cement 500g","","KIWNAI","0","","5","5","0","2","3",""
"0","All","36","NAGH50KG","50 X 2.80 GALV HARDIE NAILS - 5KG","","KIWNAI","0","","0","0","0","0","0",""
"0","All","36","NAGH603155","60 X 3.15 GALV HARDIE NAILS - 5KG","","JAMHAR","0","","0","0","0","0","0",""
"0","All","36","NAGH60315500G","Nail 60 X 3.15 Galv Fibre Cement 500g","","KIWNAI","0","","5","5","0","2","3",""
"0","All","36","NAGH753155","75 X 3.15 GALV HARDIE NAILS - 5KG","","JAMHAR","0","","0","0","0","0","0",""
"0","All","36","NAGJ1002","100 x 4.0 Galv Jolt Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NAGJ1005","100 X 4.00 GALV JH NAILS - 5KG","","KIWNAI","0","","1","3","1","2","2",""
"0","All","36","NAGJ100500","100 X 4.00 GALV JH NAILS - 500G","","KIWNAI","0","","3","3","1","2","3",""
"0","All","36","NAGJ1252","125 x 5.3 Galv Jolt Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NAGJ1502","150 x 6.0 Galv Jolt Head Nails - 2KG","","KIWNAI","0","","0","1","0","1","1",""
"0","All","36","NAGJ405","40 X 2.00 GALV JH NAILS - 5KG","","HURWHO","0","","0","0","0","0","0",""
